Data run ended at:  Tuesday, November 16, 2021	2:36:04 PM
Total number of sweeps:  15007032	live time (sec):  300140.640000	real time (sec):  421023.938000


time (sec)	counts
1.876000E-2	6.570740E+5
1.878000E-2	6.569100E+5
1.880000E-2	6.555820E+5
1.882000E-2	6.566140E+5
1.884000E-2	6.572030E+5
1.886000E-2	6.564120E+5
1.888000E-2	6.562450E+5
1.890000E-2	6.562960E+5
1.892000E-2	6.582130E+5
1.894000E-2	6.569920E+5
1.896000E-2	6.570960E+5
1.898000E-2	6.577060E+5
1.900000E-2	6.564360E+5
1.902000E-2	6.556310E+5
1.904000E-2	6.570100E+5
1.906000E-2	6.577190E+5
1.908000E-2	6.570750E+5
1.910000E-2	6.563820E+5
1.912000E-2	6.554790E+5
1.914000E-2	6.572160E+5
1.916000E-2	6.565690E+5
1.918000E-2	6.557100E+5
1.920000E-2	6.573210E+5
1.922000E-2	6.578300E+5
1.924000E-2	6.572970E+5
1.926000E-2	6.577260E+5
1.928000E-2	6.578750E+5
1.930000E-2	6.567350E+5
1.932000E-2	6.562960E+5
1.934000E-2	6.570990E+5
1.936000E-2	6.566770E+5
1.938000E-2	6.570060E+5
1.940000E-2	6.549480E+5
1.942000E-2	6.580190E+5
1.944000E-2	6.571660E+5
1.946000E-2	6.552980E+5
1.948000E-2	6.567620E+5
1.950000E-2	6.570730E+5
1.952000E-2	6.580260E+5
1.954000E-2	6.562910E+5
1.956000E-2	6.574680E+5
1.958000E-2	6.567870E+5
1.960000E-2	6.570360E+5
1.962000E-2	6.564420E+5
1.964000E-2	6.577240E+5
1.966000E-2	6.577630E+5
1.968000E-2	6.568620E+5
1.970000E-2	6.562600E+5
1.972000E-2	6.570030E+5
1.974000E-2	6.568800E+5
1.976000E-2	6.554990E+5
1.978000E-2	6.561020E+5
1.980000E-2	6.571180E+5
1.982000E-2	6.561900E+5
1.984000E-2	6.570680E+5
1.986000E-2	6.563150E+5
1.988000E-2	6.560780E+5
1.990000E-2	6.562920E+5
1.992000E-2	6.562260E+5
1.994000E-2	6.584260E+5
1.996000E-2	6.562720E+5
1.998000E-2	6.564560E+5
