Data run ended at:  Tuesday, November 9, 2021	4:11:24 PM
Total number of sweeps:  156060	live time (sec):  3121.200000	real time (sec):  4183.029000


time (sec)	counts
1.834000E-2	7.996000E+3
1.836000E-2	7.851000E+3
1.838000E-2	7.851000E+3
1.840000E-2	7.921000E+3
1.842000E-2	7.953000E+3
1.844000E-2	8.126000E+3
1.846000E-2	7.923000E+3
1.848000E-2	8.021000E+3
1.850000E-2	7.854000E+3
1.852000E-2	7.999000E+3
1.854000E-2	7.988000E+3
1.856000E-2	7.706000E+3
1.858000E-2	7.908000E+3
1.860000E-2	7.988000E+3
1.862000E-2	7.940000E+3
1.864000E-2	7.981000E+3
1.866000E-2	7.882000E+3
1.868000E-2	7.949000E+3
1.870000E-2	7.966000E+3
1.872000E-2	8.031000E+3
1.874000E-2	7.911000E+3
1.876000E-2	8.036000E+3
1.878000E-2	7.991000E+3
1.880000E-2	7.954000E+3
1.882000E-2	8.086000E+3
1.884000E-2	7.966000E+3
1.886000E-2	7.937000E+3
1.888000E-2	7.862000E+3
1.890000E-2	7.984000E+3
1.892000E-2	8.084000E+3
1.894000E-2	8.037000E+3
1.896000E-2	8.057000E+3
1.898000E-2	7.767000E+3
1.900000E-2	8.142000E+3
1.902000E-2	8.006000E+3
1.904000E-2	8.050000E+3
1.906000E-2	8.090000E+3
1.908000E-2	7.832000E+3
1.910000E-2	7.974000E+3
1.912000E-2	7.912000E+3
1.914000E-2	8.006000E+3
1.916000E-2	7.942000E+3
1.918000E-2	8.059000E+3
1.920000E-2	7.908000E+3
1.922000E-2	8.024000E+3
1.924000E-2	7.920000E+3
1.926000E-2	7.875000E+3
1.928000E-2	8.091000E+3
1.930000E-2	7.842000E+3
1.932000E-2	7.946000E+3
1.934000E-2	7.955000E+3
1.936000E-2	7.952000E+3
1.938000E-2	7.959000E+3
1.940000E-2	8.049000E+3
1.942000E-2	7.984000E+3
1.944000E-2	7.909000E+3
1.946000E-2	7.959000E+3
1.948000E-2	7.873000E+3
1.950000E-2	7.931000E+3
1.952000E-2	8.030000E+3
1.954000E-2	8.105000E+3
1.956000E-2	7.951000E+3
1.958000E-2	7.954000E+3
1.960000E-2	8.000000E+3
1.962000E-2	7.991000E+3
1.964000E-2	8.057000E+3
1.966000E-2	7.911000E+3
1.968000E-2	8.160000E+3
1.970000E-2	8.124000E+3
1.972000E-2	8.035000E+3
1.974000E-2	7.905000E+3
1.976000E-2	7.939000E+3
1.978000E-2	7.966000E+3
1.980000E-2	8.142000E+3
1.982000E-2	8.067000E+3
1.984000E-2	7.941000E+3
1.986000E-2	8.005000E+3
1.988000E-2	7.960000E+3
1.990000E-2	8.134000E+3
1.992000E-2	8.048000E+3
1.994000E-2	7.971000E+3
1.996000E-2	8.050000E+3
1.998000E-2	8.010000E+3
