Data run ended at:  Tuesday, November 9, 2021	1:51:43 PM
Total number of sweeps:  21817	live time (sec):  436.340000	real time (sec):  583.032000


time (sec)	counts
3.400000E-3	4.180000E+2
3.420000E-3	4.710000E+2
3.440000E-3	4.880000E+2
3.460000E-3	4.440000E+2
3.480000E-3	4.870000E+2
3.500000E-3	4.730000E+2
3.520000E-3	4.820000E+2
3.540000E-3	4.670000E+2
3.560000E-3	4.520000E+2
3.580000E-3	4.810000E+2
3.600000E-3	4.420000E+2
3.620000E-3	4.960000E+2
3.640000E-3	5.180000E+2
3.660000E-3	4.520000E+2
3.680000E-3	5.020000E+2
3.700000E-3	4.710000E+2
3.720000E-3	4.550000E+2
3.740000E-3	4.460000E+2
3.760000E-3	4.690000E+2
3.780000E-3	4.540000E+2
3.800000E-3	4.930000E+2
3.820000E-3	4.530000E+2
3.840000E-3	4.170000E+2
3.860000E-3	4.620000E+2
3.880000E-3	4.560000E+2
3.900000E-3	4.540000E+2
3.920000E-3	4.400000E+2
3.940000E-3	4.620000E+2
3.960000E-3	4.740000E+2
3.980000E-3	4.420000E+2
4.000000E-3	4.670000E+2
4.020000E-3	4.980000E+2
4.040000E-3	4.550000E+2
4.060000E-3	4.740000E+2
4.080000E-3	4.630000E+2
4.100000E-3	4.610000E+2
4.120000E-3	5.090000E+2
4.140000E-3	4.710000E+2
4.160000E-3	4.930000E+2
4.180000E-3	5.000000E+2
4.200000E-3	4.650000E+2
4.220000E-3	4.880000E+2
4.240000E-3	4.550000E+2
4.260000E-3	5.170000E+2
4.280000E-3	5.040000E+2
4.300000E-3	4.720000E+2
4.320000E-3	4.740000E+2
4.340000E-3	5.010000E+2
4.360000E-3	4.780000E+2
4.380000E-3	4.760000E+2
4.400000E-3	4.240000E+2
4.420000E-3	5.130000E+2
4.440000E-3	5.190000E+2
4.460000E-3	4.270000E+2
4.480000E-3	4.890000E+2
4.500000E-3	4.350000E+2
4.520000E-3	4.800000E+2
4.540000E-3	4.940000E+2
4.560000E-3	5.100000E+2
4.580000E-3	4.870000E+2
4.600000E-3	4.950000E+2
4.620000E-3	4.650000E+2
